transaction_id,window,label,task,variant,run_tag,model,prompt_version,company_name,n_headlines_total,n_headlines_sent,n_edgar_filings,window_end_month,latency_s,input_tokens,output_tokens,cost_usd,finish_reason,refusal,parse_ok,error,llm_ma_rumor_intensity,llm_strategic_alternatives_review,llm_activist_pressure,llm_management_instability,llm_financial_distress,llm_undervaluation_narrative,llm_sector_consolidation_wave,llm_regulatory_antitrust_attention,llm_divestiture_restructuring,llm_growth_expansion_tone,llm_acquisition_likelihood,llm_headline_information_quality,llm_dominant_theme,llm_recognized_company,llm_recognized_deal,llm_evidence_quotes,llm_rationale,label_int
SPTRD1767480,pre,1,extract,unmasked,r1,gpt-5,v1,ZeniMax Media Inc.*,16,16,1,2020-09,3.43,1307,205,0.003684,stop,0,1,,0,0,0,0,0,0,2,0,0,1,2,2,other,0,0,"[""Mobile games platform Skillz to go public via merger with SPAC Flying Eagle Acquisition"", ""Everything We Know About Amazon Fallout TV Series""]","The headlines are largely unrelated to ZeniMax; aside from sector SPAC news and a TV series mention, there’s no evidence of M&A interest, strategic reviews, activism, or distress tied to the company.",1
SPTRD1682496,baseline,0,extract,unmasked,r1,gpt-5,v1,"TerraForm Power, Inc.",36,36,3,2019-07,3.44,1851,235,0.004664,stop,0,1,,0,0,1,0,1,2,0,0,0,5,6,4,product,1,0,"[""SHAREHOLDER ALERT : Purcell Julie & Lefkowitz LLP Is Investigating TerraForm Power , Inc . for Potential Breaches Of Fiduciary Duty By Its Board of Directors"", ""TerraForm Power : Margin Enhancement Initiatives Will Improve Its Outlook In 2019"", ""This High - Yield Renewable Energy Stock Can Fully Power Its Dividend Growth Plan""]","Coverage focuses on dividend growth and positive outlook; only notable governance/legal headline suggests mild shareholder scrutiny, with no explicit sale rumors or strategic reviews.",0
SPTRD1790142,pre,1,extract,unmasked,r1,gpt-5,v1,"Pluralsight, LLC*",0,0,2,2020-12,3.01,929,164,0.002801,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,1,0,[],"No headlines provided; only note is two 8-K filings, offering no specific signals. Acquisition likelihood set to neutral given lack of evidence.",1
SPTRD1790142,baseline,0,extract,unmasked,r1,gpt-5,v1,"Pluralsight, LLC*",0,0,5,2020-06,3.35,929,176,0.002921,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,1,other,1,0,[],"No headlines provided; with only multiple 8-K filings noted and no substantive cues, there’s insufficient evidence of M&A precursors, so all signals score near zero and overall likelihood is baseline uncertainty.",0
SPTRD1800374,pre,1,extract,unmasked,r1,gpt-5,v1,Great American Life Insurance Company,0,0,5,2021-01,3.26,931,170,0.002864,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,0,0,[],"No headlines provided; with only multiple 8-Ks noted, there’s insufficient evidence for any specific signal, so scores default to zero and overall likelihood is baseline uncertainty.",1
SPTRD1800374,baseline,0,extract,unmasked,r1,gpt-5,v1,Great American Life Insurance Company,0,0,4,2020-07,3.26,931,166,0.002824,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,0,0,[],"No headlines provided; absent evidence, all specific signals score 0, and overall acquisition likelihood is set to a neutral baseline with very low information quality.",0
SPTRD1918053,baseline,0,extract,unmasked,r1,gpt-5,v1,CoreSite Realty Corporation*,0,0,1,2021-05,2.15,929,165,0.002811,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,1,0,[],"No headlines provided; with no evidence of catalysts, scores default to zero and acquisition likelihood is set at a neutral baseline due to lack of information.",0
SPTRD1918053,pre,1,extract,unmasked,r1,gpt-5,v1,CoreSite Realty Corporation*,0,0,3,2021-11,2.31,936,164,0.00281,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,1,other,1,0,[],"No headlines to assess; only SEC filing types are provided, so signals default to zero. Acquisition likelihood set to neutral given lack of information.",1
SPTRD1954425,pre,1,extract,unmasked,r1,gpt-5,v1,"Twitter, Inc.",46,46,86,2022-04,2.15,2178,157,0.004293,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,other,0,0,[],"The provided headlines are unrelated to the company, offering no basis for M&A precursor signals or corporate developments.",1
SPTRD1954425,baseline,0,extract,unmasked,r1,gpt-5,v1,"Twitter, Inc.",0,0,91,2021-10,2.6,927,163,0.002789,stop,0,1,,0,0,0,0,0,0,0,0,0,0,2,0,other,1,0,[],"No headlines or specific signals were provided, so there is no evidence for M&A precursors; only a minimal baseline likelihood is assigned.",0
SPTRD2030080,baseline,0,extract,unmasked,r1,gpt-5,v1,Commercial Renewables business,4,4,1,2022-12,2.68,1043,202,0.003324,stop,0,1,,7,10,2,0,3,4,2,0,10,0,55,8,ma_speculation,1,0,"[""\""Kicks Off Sale Process for $4 Billion Renewable Unit\"""", ""\""hopes renewable biz sale makes stock more attractive\"""", ""\""Slashes FY22 Outlook\""""]",Explicit launch of a sale process for the Commercial Renewables unit signals an active divestiture; softer outlook and valuation framing modestly reinforce sale context.,0
SPTRD2030080,pre,1,extract,unmasked,r1,gpt-5,v1,Commercial Renewables business,2,2,1,2023-06,2.52,997,195,0.003196,stop,0,1,,0,0,0,0,2,0,0,0,0,2,4,2,earnings,1,0,"[""\""delivers sustainable value as it responsibly navigates clean energy transition\"""", ""\""Warm winter cuts energy use and sends Duke Energy profits lower\""""]","Sparse, generic coverage shows normal operations and a profit dip from weather; no explicit M&A or strategic alternatives signals for the Commercial Renewables business.",1
SPTRD2085471,baseline,0,extract,unmasked,r1,gpt-5,v1,Copeland LP*,43,43,2,2023-12,2.53,2039,167,0.004219,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,1,other,0,0,[],"No headlines pertain to Copeland’s corporate activity; there is no evidence of M&A, strategy reviews, activism, or financial signals in this window.",0
SPTRD2085471,pre,1,extract,unmasked,r1,gpt-5,v1,Copeland LP*,43,43,6,2024-05,2.18,2084,163,0.004235,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,1,other,0,0,[],"Headlines appear unrelated to the US public company Copeland; no M&A or corporate signals are present, yielding no evidence across dimensions.",1
SPTRD217334,pre,1,extract,unmasked,r1,gpt-5,v1,Columbia Pipeline Partners LP,0,0,10,2016-09,2.35,928,164,0.0028,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,1,other,0,0,[],No headlines provided; only multiple 8-Ks suggest notable events but without details no specific M&A-precursor signals can be scored.,1
SPTRD217334,baseline,0,extract,unmasked,r1,gpt-5,v1,Columbia Pipeline Partners LP,0,0,11,2016-03,2.54,928,163,0.00279,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,1,0,[],"No headlines provided; with only frequent 8-K filings noted, there’s insufficient evidence for any specific M&A-precursor signals.",0
SPTRD315846,baseline,0,extract,unmasked,r1,gpt-5,v1,Swift Transportation Company,0,0,5,2016-10,2.24,929,167,0.002831,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,1,other,0,0,[],"No headlines provided; with only generic mention of several 8-Ks, there’s no evidence of M&A precursors or other catalysts in this window.",0
SPTRD315846,pre,1,extract,unmasked,r1,gpt-5,v1,Swift Transportation Company,0,0,6,2017-04,2.34,936,158,0.00275,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,other,1,0,[],"No headlines provided; with no text evidence, all signal dimensions score at baseline and acquisition likelihood remains very low.",1
SPTRD1417104,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,USG Corporation,0,0,15,2017-09,3.5,928,175,0.000582,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,1,0,[],"No headlines supplied; only note of 15 Form 8‑K filings suggests routine filings — insufficient textual signals for strong M&A indicators, so default low scores with a middling acquisition likelihood.",0
SPTRD1481756,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,MPM Holdings Inc.*,0,0,8,2018-03,3.63,928,218,0.000668,stop,0,1,,0,0,0,0,0,0,0,0,0,0,2,1,other,0,0,[],"No headlines provided; only that eight 8‑K filings occurred—insufficient public reporting to infer M&A signals, so low likelihood but small baseline chance remains.",0
SPTRD1481756,pre,1,extract,unmasked,r1,gpt-5-mini,v1,MPM Holdings Inc.*,0,0,7,2018-09,3.91,928,228,0.000688,stop,0,1,,0,0,0,0,1,0,0,0,0,0,5,1,other,0,0,[],Only limited information (seven Form 8‑Ks in ~90 days) suggests some corporate activity but no public headlines; low-to-moderate acquisition likelihood reflects minimal but nonzero signal from frequent 8‑Ks.,1
SPTRD1417104,pre,1,extract,unmasked,r1,gpt-5-mini,v1,USG Corporation,0,0,20,2018-03,3.93,928,232,0.000696,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,1,0,[],"No headlines provided and only a high count of 8-Ks; absent explicit signals, most dimensions score zero and a neutral modest acquisition likelihood (5%) reflects that frequent 8-K filings can sometimes accompany deal activity but are inconclusive.",1
SPTRD1605739,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,"Wesco Aircraft Holdings, Inc.*",6,6,3,2019-02,4.04,1087,255,0.000782,stop,0,1,,0,0,0,0,1,0,0,0,0,1,5,3,earnings,0,0,"[""Why Wesco Aircraft Holdings Stock Dropped 10 % -- The Motley Fool"", ""Wesco Aircraft Holdings ( WAIR ) Meets Q1 Earnings Estimates""]","Coverage is light and mostly earnings/stock-movement focused with one drop and an earnings-meets-estimate note; no deal, activist, or strategic-review language appears.",0
SPTRD1605739,pre,1,extract,unmasked,r1,gpt-5-mini,v1,"Wesco Aircraft Holdings, Inc.*",38,38,0,2019-08,4.23,1884,272,0.001015,stop,0,1,,1,0,0,0,0,2,2,0,0,4,8,5,product,1,0,"[""Velocity Partners With Wesco Aircraft For Waste ..."", ""Wesco Aircraft Holdings Announces Contract Award with Leonardo S . p . A ."", ""Wesco Aircraft Holdings Announces Expansion of Business with GKN Aerospace""]","Coverage mainly shows new contracts and partnerships (expansion tone) with some valuation mentions; no deal rumors or distress, but steady industry M&A and focused B2B partnerships make acquisition plausible within six months.",1
SPTRD1463772,pre,1,extract,unmasked,r1,gpt-5-mini,v1,"Syntel, Inc.",29,29,5,2018-07,4.31,1805,296,0.001043,stop,0,1,,0,0,0,0,1,0,1,0,0,2,5,2,macro_sector,0,0,"[""Syntel Gets a Hold Rating from Barrington"", ""Global Robotic Process Automation ( RPA ) Market In - Depth Analysis On Forthcoming Development And Forecast By 2026 \u2013 Stock Analysis"", ""Global contact center market to grow at a CAGR of +9 % during the period 2018 - 2025 examined in new market research report""]","Headlines are mostly sector market pieces and one analyst rating; there is little direct M&A or distress language, so signs of a deal are weak but not zero.",1
SPTRD1463772,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,"Syntel, Inc.",31,31,0,2018-01,4.38,1702,310,0.001045,stop,0,1,,1,0,0,0,1,0,0,0,0,1,5,2,other,1,0,"[""Syntel ( NASDAQ : SYNT ) Receiving Somewhat Favorable Press Coverage , Accern Reports"", ""Syntel ( NASDAQ : SYNT ) Lowered at Wells Fargo to Underperform from Market Perform Rating \u2013 Octafinance"", ""Eventide Asset Management Lifted Palo Alto Networks ( PANW ) Position ; Syntel ( SYNT ) Shorts Up By 5 . 2 %""]","Headlines show only routine analyst coverage, a downgrade and short interest — no explicit deal talk or restructuring; limited, low-quality signals give a modest (~5%) near-term acquisition probability.",0
SPTRD1711874,pre,1,extract,unmasked,r1,gpt-5-mini,v1,"Forty Seven, Inc.*",42,42,8,2020-02,1.8,1921,173,0.000826,stop,0,1,,0,0,0,0,0,0,0,0,0,1,2,1,other,0,0,[],"Headlines provided contain no mentions of Forty Seven, M&A, leadership, finances, or sector activity; nearly all are generic news items, so there is essentially no M&A signal.",1
SPTRD1647035,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,"Carbonite, Inc.",0,0,3,2019-05,2.24,928,222,0.000676,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,1,other,1,0,[],"No headlines provided—only company name and three 8-K filings; lack of textual signals yields near-zero scores, with a neutral small acquisition probability due to frequent M&A in the sector.",0
SPTRD1647035,pre,1,extract,unmasked,r1,gpt-5-mini,v1,"Carbonite, Inc.",0,0,4,2019-11,2.29,928,182,0.000596,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,1,other,1,0,[],"No headlines provided; only that four Form 8‑Ks were filed in the period—insufficient detail, so most signals are nil; modest baseline acquisition likelihood (5%) reflects typical M&A possibility for a small tech firm.",1
SPTRD1796808,pre,1,extract,unmasked,r1,gpt-5-mini,v1,ArcLight Clean Transition Corp.,4,4,1,2021-01,2.48,1063,234,0.000734,stop,0,1,,0,0,0,0,0,0,1,0,0,1,2,2,other,0,0,"[""The 3 Hottest Renewable Energy IPOs"", ""SPACs Attack From December 15""]",Headlines are sparse and mostly irrelevant; only light renewable/SPAC mention suggests sector activity but no firm-specific M&A signals.,1
SPTRD1711874,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,"Forty Seven, Inc.*",45,45,14,2019-08,2.7,2395,232,0.001063,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,1,other,0,0,[],"Headlines provided are almost entirely unrelated/noisy (non-English, broad news) with no mention of Forty Seven or M&A signals, so all dimensions score zero or near-zero; tiny residual acquisition likelihood set to 1% by default.",0
SPTRD1894511,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,"Retail Properties of America, Inc.",7,7,2,2021-01,2.55,1131,282,0.000847,stop,0,1,,0,0,0,0,1,0,1,0,0,3,5,3,product,1,0,"[""Retail Properties of America , Inc . To Present At Nareit REITworld : Virtual 2020 Annual Conference"", ""Retail Properties of America , Inc . To Report Fourth Quarter And Full Year 2020 Financial Results"", ""Retail Properties Of America , Inc . Announces Fourth Quarter 2020 Dividend On Common Stock""]","Headlines are routine corporate announcements (conference presentation, earnings release, dividend) with minor growth/asset development items and no deal-specific signals.",0
SPTRD1893844,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,"SAFG Retirement Services, Inc.*",0,0,2,2021-01,2.75,930,214,0.00066,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,1,other,0,0,[],No headlines provided; only two DEF M14A filings imply a proxy solicitation which modestly raises takeover/transaction relevance but offers no direct deal signals.,0
SPTRD1918374,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,Archimedes Tech SPAC Partners Co.,0,0,3,2021-05,2.28,932,217,0.000667,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,other,0,0,[],"No headlines or substantive text provided—only company name, period, and three 8‑K filings noted; therefore no signals to score and near-zero acquisition likelihood.",0
SPTRD1894511,pre,1,extract,unmasked,r1,gpt-5-mini,v1,"Retail Properties of America, Inc.",0,0,4,2021-07,2.29,937,220,0.000674,stop,0,1,,0,0,0,0,0,0,0,0,0,0,2,1,other,1,0,[],"No headlines provided—only filings count; absent content, there is no textual evidence for M&A signals, so scores default to near-zero with a minimal prior for possible deal activity.",1
SPTRD1918374,pre,1,extract,unmasked,r1,gpt-5-mini,v1,Archimedes Tech SPAC Partners Co.,0,0,1,2021-11,2.6,932,212,0.000657,stop,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,other,0,0,[],"No headlines or substantive signals provided; only the company name and one 8-K filing are noted, giving effectively no M&A precursor evidence.",1
SPTRD1921306,pre,1,extract,unmasked,r1,gpt-5-mini,v1,"Quest Software, Inc.*",0,0,1,2021-11,2.1,929,215,0.000662,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,1,0,[],"No headlines provided; only a DEFM14A filing exists for the period, so no textual signals to score—default conservative baseline with median acquisition likelihood.",1
SPTRD1950551,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,"Plantronics, Inc.",0,0,4,2021-09,2.09,936,227,0.000688,stop,0,1,,0,0,0,1,0,0,0,0,0,0,5,1,leadership,1,0,[],"Only SEC filing types (three 8‑Ks and a DEFM14A) are reported; absence of headlines limits signals, though a DEFM14A suggests shareholder/board matters and modest leadership relevance.",0
SPTRD1943772,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,Tenneco Inc.,22,22,6,2021-08,2.55,1494,267,0.000907,stop,0,1,,1,0,0,1,2,1,1,0,0,3,5,3,macro_sector,1,0,"[""Tenneco Announces New Addition To Its Board Of Directors"", ""Auto supplier Tenneco narrows Q2 net loss"", ""Council approves abatement for multimillion Tenneco expansion""]","Coverage mainly shows routine sector market reports, a board addition, modest earnings improvement and a local expansion—little direct M&A or activist signal, so acquisition odds are low-to-moderate.",0
SPTRD1943772,pre,1,extract,unmasked,r1,gpt-5-mini,v1,Tenneco Inc.,0,0,6,2022-02,2.32,929,216,0.000664,stop,0,1,,0,0,0,0,1,0,0,0,0,0,5,1,other,1,0,[],"Only metadata: six 8-K filings in ~90 days suggests corporate activity (routine or distress); no headlines provided, so limited evidence for M&A signals.",1
SPTRD1806273,pre,1,extract,unmasked,r1,gpt-5-mini,v1,Revolution Acceleration Acquisition Corp,0,0,3,2021-02,5.49,930,223,0.000678,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,1,other,0,0,[],"No headlines provided; only company name and three 8-Ks are noted—insufficient signals, so baseline low scores but modest acquisition likelihood due to being a SPAC-like blank-check entity.",1
SPTRD1950551,pre,1,extract,unmasked,r1,gpt-5-mini,v1,"Plantronics, Inc.",0,0,5,2022-03,2.29,929,224,0.00068,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,0,other,1,0,[],"No headlines provided; only that Plantronics had five Form 8-Ks in the period—insufficient detail for signal evidence, so scores are mostly zero and acquisition likelihood is a neutral prior.",1
SPTRD1967198,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,Clif Bar & Company,27,27,1,2021-12,2.78,1747,278,0.000993,stop,0,1,,0,0,0,0,0,0,2,0,0,3,5,3,macro_sector,0,0,"[""Clif Bar Releases Motion - Activated Music"", ""Clif Bar & Company Makes A Bold Move From Consumers To Canines"", ""Organic Fast Food Market to See Huge Growth by 2028 | ... Clif Bar & Company ...""]","Coverage is mostly industry-market reports and product/marketing items mentioning Clif Bar, with no deal, review, activist, distress or regulatory signals; modest sector M&A backdrop and some expansion/marketing news.",0
SPTRD1980423,baseline,0,extract,unmasked,r1,gpt-5-mini,v1,"Ardent Health Partners, Inc.*",19,19,1,2022-02,2.47,1427,272,0.000901,stop,0,1,,1,0,0,1,0,1,1,0,0,2,5,3,leadership,1,0,"[""Ardent Health Services Appoints Two New Board Members (businesswire.com)"", ""Ardent Health Services Appoints New Board Member (businesswire.com)"", ""9 Undervalued Stocks in Top - Performing Sectors (morningstar.com)""]","Coverage is light, mainly routine board appointments and sector pieces; little direct M&A or distress language, so acquisition signal is low-to-moderate but not absent.",0
SPTRD2030740,pre,1,extract,unmasked,r1,gpt-5-mini,v1,NexTier Oilfield Solutions Inc.*,0,0,5,2023-06,2.21,930,217,0.000666,stop,0,1,,0,0,0,0,1,0,0,0,0,0,5,1,other,1,0,[],"No headlines provided; only that five Form 8‑Ks were filed suggests routine operational or disclosure activity, so few M&A signals but small chance of transaction interest.",1
